"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"5:30:49.1440798 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\userenv.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1444280 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\netapi32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1445894 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\netapi32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1452003 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wtsapi32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1455499 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wtsapi32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1457261 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\wtsapi32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1463299 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_a8625c1886757984\comctl32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1465523 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msimg32.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1466236 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_a8625c1886757984\comctl32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1467281 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\WinSxS\x86_microsoft.windows.common-controls_6595b64144ccf1df_6.0.19041.1110_none_a8625c1886757984\comctl32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1468706 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msimg32.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1469666 AM","GoogleUpdate.exe","5472","QueryEAFile","C:\Windows\SysWOW64\msimg32.dll","SUCCESS",""
"5:30:49.1472359 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\msimg32.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1478076 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1480900 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1482024 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1487263 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wininet.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1490067 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wininet.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1498548 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\wininet.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1515563 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wkscli.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1518330 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wkscli.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1520040 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\wkscli.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1526255 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\netutils.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1529052 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\netutils.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1530133 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\netutils.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1536265 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1538814 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1539796 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1545353 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\oleaut32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1548804 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\IPHLPAPI.DLL","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1551965 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\netapi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1555344 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\psapi.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1558484 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\version.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1561594 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\userenv.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1565007 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wtsapi32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1568117 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\ole32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1572919 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\crypt32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1576261 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msimg32.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1579202 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\uxtheme.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1582582 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wininet.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1585872 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wintrust.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1589104 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\wkscli.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1592246 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\netutils.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1595329 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\cryptbase.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1611553 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\WindowsShell.Manifest","SUCCESS","Desired Access: Generic Read/Execute, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1612814 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\WindowsShell.Manifest","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1631292 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msasn1.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1634428 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msasn1.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1636105 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\msasn1.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.1640766 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msasn1.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1701115 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","Desired Access: Generic Read, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: N, ShareMode: Read, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.1702301 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\Globalization\Sorting\SortDefault.nls","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2058256 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\mdmregistration.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2061361 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\mdmregistration.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2063652 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\mdmregistration.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2070618 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msvcp110_win.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2073808 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msvcp110_win.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2074842 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\msvcp110_win.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2081760 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\msvcp110_win.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2085347 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\mdmregistration.dll","SUCCESS","Desired Access: Read Control, Disposition: Open, Options: , Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2096230 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\omadmapi.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2099081 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\omadmapi.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2101298 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\omadmapi.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2108880 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\powrprof.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2113041 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\powrprof.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2115356 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\powrprof.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2122901 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\cryptsp.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2125659 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\cryptsp.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2127402 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\cryptsp.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2135257 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\dmcmnutils.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2138586 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\dmcmnutils.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2140769 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\dmcmnutils.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2150474 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\iri.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2153827 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\iri.dll","SUCCESS","Desired Access: Read Data/List Directory, Execute/Traverse, Synchronize, Disposition: Open, Options: Synchronous IO Non-Alert, Non-Directory File, Attributes: n/a, ShareMode: Read, Delete, AllocationSize: n/a, OpenResult: Opened"
"5:30:49.2155938 AM","GoogleUpdate.exe","5472","CreateFileMapping","C:\Windows\SysWOW64\iri.dll","SUCCESS","SyncType: SyncTypeOther"
"5:30:49.2164186 AM","GoogleUpdate.exe","5472","CreateFile","C:\Windows\SysWOW64\ncrypt.dll","SUCCESS","Desired Access: Read Attributes, Disposition: Open, Options: Open Reparse Point, Attributes: n/a, ShareMode: Read, Write, Delete, AllocationSize: n/a, OpenResult: Opened"
